252,9251368.811,785818.848,578.269,TN
253,9251367.152,785824.733,578.586,TN
254,9251365.463,785830.560,578.794,TN
255,9251363.790,785836.436,578.874,TN
256,9251354.758,785832.221,578.469,TN
257,9251356.393,785826.409,578.330,TN
258,9251358.105,785820.535,578.050,TN
259,9251359.682,785814.698,577.742,TN
260,9251350.660,785810.522,576.556,TN
261,9251348.931,785816.365,577.407,TN
262,9251347.277,785822.225,577.717,TN
263,9251345.624,785828.040,578.095,2024_07_12_-_SDP_19_-_AÇUDE_4_ST
264,9251329.902,785826.372,577.136,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
265,9251310.032,785816.982,575.069,alagado
266,9251324.599,785817.624,575.315,alagado
267,9251329.979,785817.714,575.442,alagado
268,9251336.322,785812.084,575.595,alagado
269,9251333.424,785814.722,575.421,alagado
270,9251336.649,785823.860,577.478,TN
271,9251338.324,785817.988,577.027,TN
272,9251344.372,785805.826,575.975,alagado
273,9251348.694,785804.272,576.131,alagado
274,9251535.603,786058.290,580.923,TN
275,9251302.206,785813.608,575.012,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
276,9251285.760,785805.885,575.400,TN
277,9251276.652,785801.623,575.676,TN
278,9251267.615,785797.475,575.787,TN
279,9251258.541,785793.178,575.874,TN
280,9251249.498,785788.984,575.991,TN
281,9251240.379,785784.849,576.320,TN
282,9251231.209,785780.599,576.587,TN
283,9251222.218,785776.451,577.014,TN
284,9251213.179,785772.225,577.505,TN
285,9251204.033,785768.032,577.722,TN
286,9251195.050,785763.871,578.019,TN
287,9251185.934,785759.632,578.458,TN
288,9251176.854,785755.451,578.398,TN
289,9251167.703,785751.290,577.963,TN
290,9251205.138,785738.121,579.306,TN
291,9251210.147,785740.116,579.163,TN
292,9251219.254,785744.266,578.747,TN
293,9251228.340,785748.445,578.333,TN
294,9251237.352,785752.586,577.924,TN
295,9251246.488,785756.844,577.621,TN
296,9251255.558,785760.964,577.435,TN
297,9251264.640,785765.206,577.347,TN
298,9251273.683,785769.383,577.282,TN
299,9251282.832,785773.601,576.960,TN
300,9251291.939,785777.811,576.718,TN
301,9251300.915,785782.040,576.577,TN
302,9251309.992,785786.200,576.415,TN
303,9251319.122,785790.444,576.173,TN
304,9251328.183,785794.564,576.080,TN
305,9251334.491,785797.625,575.975,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
306,9251332.535,785799.151,575.885,alagado
307,9251327.140,785803.902,575.461,alagado
308,9251315.423,785802.941,575.291,2024_07_12_-_SDP_19_-_AÇUDE_2_ST
309,9251308.464,785808.935,575.173,2024_07_12_-_SDP_19_-_AÇUDE_2_ST
310,9251300.719,785806.808,575.319,TN
311,9251301.974,785801.230,575.975,TN
312,9251304.231,785794.887,576.041,TN
313,9251305.269,785789.494,576.357,TN
314,9251296.167,785785.325,576.517,TN
315,9251294.530,785791.119,576.106,TN
316,9251292.817,785797.063,575.792,TN
317,9251291.129,785802.915,575.470,TN
318,9251282.148,785798.688,575.813,TN
319,9251283.820,785792.771,576.027,TN
320,9251285.421,785786.994,576.248,TN
321,9251287.106,785781.164,576.643,TN
322,9251278.067,785776.912,576.982,TN
323,9251276.344,785782.761,576.503,TN
324,9251274.735,785788.610,576.230,TN
325,9251273.056,785794.404,575.948,TN
326,9251263.992,785790.245,576.084,TN
327,9251265.661,785784.424,576.385,TN
328,9251267.283,785778.602,576.792,TN
329,9251268.926,785772.790,577.180,TN
330,9251259.914,785768.527,577.181,TN
331,9251258.257,785774.343,576.825,TN
332,9251256.580,785780.201,576.420,TN
333,9251254.882,785786.061,576.249,TN
334,9251245.878,785781.884,576.699,TN
335,9251247.503,785776.139,576.734,TN
336,9251249.146,785770.141,577.012,TN
337,9251250.792,785764.311,577.401,TN
338,9251241.732,785760.130,577.632,TN
339,9251240.084,785765.981,577.444,TN
340,9251238.414,785771.821,577.102,TN
341,9251236.751,785777.622,576.726,TN
342,9251227.702,785773.474,576.986,TN
343,9251229.285,785767.660,577.249,TN
344,9251231.002,785761.853,577.709,TN
345,9251232.647,785755.937,577.843,TN
346,9251223.586,785751.726,578.326,TN
347,9251221.937,785757.557,578.034,TN
348,9251220.339,785763.460,577.603,TN
349,9251218.615,785769.288,577.424,TN
350,9251209.531,785765.094,577.890,TN
351,9251211.199,785759.235,578.037,TN
352,9251212.836,785753.417,578.265,TN
353,9251214.526,785747.514,578.542,TN
354,9251206.206,785743.054,579.153,TN
355,9251203.803,785749.155,578.533,TN
356,9251202.120,785755.020,578.361,TN
357,9251200.496,785760.841,578.175,TN
358,9251191.340,785756.700,578.563,TN
359,9251193.001,785750.886,578.612,TN
360,9251194.711,785744.990,578.912,TN
361,9251196.364,785739.130,579.279,TN
362,9251201.118,785735.848,579.338,TN
363,9251191.967,785731.641,579.128,TN
364,9251182.955,785727.469,578.341,TN
365,9251173.094,785722.929,576.728,TN
366,9251164.624,785718.991,575.814,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
367,9251155.656,785714.882,575.050,TN
368,9251146.927,785711.126,574.177,TN
369,9251137.791,785706.755,573.777,TN
370,9251128.257,785702.006,574.428,TN
371,9251118.143,785697.802,574.437,TN
372,9251110.369,785694.383,575.746,TN
373,9251099.018,785688.681,576.924,TN
374,9251092.089,785685.549,577.336,TN
375,9251082.585,785681.182,578.127,TN
376,9251075.284,785678.247,578.938,TN
377,9251064.985,785672.968,580.032,TN
378,9251055.863,785668.697,580.333,TN
379,9251048.027,785665.482,579.978,TN
380,9251037.739,785660.318,579.187,TN
381,9251028.636,785656.141,578.353,TN
382,9251017.723,785651.152,578.242,TN
383,9250995.336,785671.778,575.469,TN
384,9251004.425,785675.651,574.834,TN
385,9251013.393,785679.943,574.673,TN
386,9251022.379,785684.135,575.451,TN
387,9251032.194,785688.840,575.563,TN
388,9251040.644,785692.510,575.529,TN
389,9251049.787,785696.691,575.355,TN
390,9251060.795,785701.888,574.775,TN
391,9251067.890,785705.080,574.637,TN
392,9251076.990,785709.278,573.356,açude TN
393,9251087.922,785713.916,572.978,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
394,9251097.358,785714.438,573.010,açude
395,9251109.908,785714.748,573.022,açude
396,9251119.014,785714.057,572.988,açude
397,9251128.422,785718.489,573.075,açude
398,9251131.430,785734.554,573.925,TN
399,9251140.519,785738.721,575.090,TN
400,9251150.549,785743.301,575.820,TN
401,9251158.040,785747.030,576.582,TN
402,9251187.283,785734.931,579.033,TN
403,9251185.570,785740.857,578.815,TN
404,9251183.901,785746.607,578.739,TN
405,9251182.278,785752.512,578.620,TN
406,9251178.185,785730.726,578.222,TN
407,9251176.527,785736.605,578.203,TN
408,9251174.793,785742.430,578.178,TN
409,9251173.269,785748.323,578.254,TN
410,9251164.177,785744.066,577.132,TN
411,9251165.770,785738.279,577.163,TN
412,9251167.450,785732.421,577.487,TN
413,9251169.103,785726.646,576.838,TN
414,9251160.063,785722.389,575.790,TN
415,9251158.404,785728.195,576.228,TN
416,9251156.728,785734.077,576.245,TN
417,9251155.036,785739.794,576.200,TN
418,9251145.967,785735.683,575.157,TN
419,9251147.675,785729.785,574.967,TN
420,9251149.339,785723.970,574.789,TN
421,9251151.027,785718.234,574.525,TN
422,9251141.916,785713.960,573.921,TN
423,9251140.249,785719.788,573.977,TN
424,9251138.548,785725.749,574.052,TN
425,9251136.914,785731.501,574.136,TN
426,9251128.985,785726.533,573.027,açude
